    date          smb          hml        mktrf          rf          umd
20150723    -0.003700    -0.003500    -0.006000     0.00000    -0.001600
20150724    -0.006100    -0.000100    -0.010800     0.00000     0.010600
20150727    -0.002400     0.000800    -0.007400     0.00000     0.002400
20150728    -0.003400    -0.001300     0.012300     0.00000    -0.008900
20150729    -0.003600     0.005300     0.007400     0.00000    -0.010600
20150730     0.001900    -0.002800     0.001200     0.00000     0.002300
20150731     0.008200    -0.010200    -0.001500     0.00000     0.012500
20150803    -0.003300    -0.001900    -0.003500     0.00000     0.010300
20150804     0.000700    -0.001900    -0.001400     0.00000     0.002800
20150805    -0.000100    -0.004500     0.003600     0.00000     0.008600
20150806    -0.005300     0.019900    -0.008800     0.00000    -0.022000
20150807    -0.004500    -0.003300    -0.003600     0.00000     0.010900
20150810     0.001500     0.006800     0.013200     0.00000    -0.020500
20150811    -0.000800     0.004300    -0.009800     0.00000     0.001200
20150812    -0.000800    -0.002700     0.000700     0.00000    -0.010400
20150813    -0.004300     0.000000    -0.001400     0.00000     0.014000
20150814     0.001300     0.004400     0.004300     0.00000     0.002200
20150817     0.004400    -0.008600     0.006000     0.00000     0.007300
20150818    -0.006300     0.003400    -0.003500     0.00000     0.002100
20150819    -0.001100    -0.002200    -0.008500     0.00000     0.012300
20150820    -0.002800     0.006200    -0.022400     0.00000    -0.004000
20150821     0.018300     0.001500    -0.029500     0.00000    -0.001100
20150824     0.003500    -0.004000    -0.039000     0.00000     0.000000
20150825     0.006900    -0.006000    -0.011700     0.00000     0.008800
20150826    -0.013500    -0.003600     0.036800     0.00000     0.004500
20150827    -0.006700     0.005900     0.024000     0.00000    -0.021200
20150828     0.009600     0.000700     0.002300     0.00000    -0.016100
20150831     0.007600     0.014100    -0.007400     0.00000    -0.018000
20150901     0.003200    -0.005000    -0.029100     0.00000     0.008800
20150902    -0.001600    -0.009300     0.018100     0.00000     0.010400
20150903    -0.003300     0.007200     0.001700     0.00000    -0.007400
20150904     0.008900    -0.005700    -0.013900     0.00000     0.007100
20150908    -0.003600    -0.005600     0.025200     0.00000     0.009000
20150909     0.001700     0.001100    -0.013400     0.00000     0.003100
20150910    -0.001100    -0.003200     0.004900     0.00000     0.003000
20150911    -0.001900    -0.006900     0.004400     0.00000     0.012500
20150914     0.000400    -0.000100    -0.004100     0.00000     0.004800
20150915    -0.001900     0.002600     0.012200     0.00000    -0.003900
20150916     0.000200     0.004300     0.008400     0.00000    -0.017400
20150917     0.009000    -0.015000    -0.001700     0.00000     0.010900
20150918     0.004500    -0.009400    -0.016200     0.00000     0.012900
20150921    -0.009300     0.012100     0.003600     0.00000    -0.001100
20150922    -0.002700     0.001500    -0.012900     0.00000     0.003900
20150923    -0.001700    -0.001400    -0.002700     0.00000     0.020000
20150924     0.002300     0.005800    -0.003600     0.00000    -0.005500
20150925    -0.016600     0.018900    -0.002200     0.00000    -0.005700
20150928    -0.002700     0.011700    -0.026300     0.00000    -0.003200
20150929    -0.007300     0.007200    -0.000700     0.00000    -0.003900
20150930    -0.004200    -0.004900     0.018800     0.00000     0.003600
20151001    -0.004500    -0.000600     0.001300     0.00000     0.006600
20151002     0.003400    -0.008400     0.014800     0.00000    -0.021800
20151005     0.006200     0.007700     0.019300     0.00000    -0.020300
20151006    -0.002400     0.017100    -0.004300     0.00000    -0.031300
20151007     0.007000    -0.002400     0.009400     0.00000    -0.003400
20151008     0.002300     0.007600     0.008400     0.00000    -0.015600
20151009     0.002100    -0.010800     0.001200     0.00000     0.004300
20151012    -0.003900    -0.000700     0.000600     0.00000     0.018700
20151013    -0.007400     0.006900    -0.007400     0.00000    -0.002300
20151014    -0.002600    -0.000100    -0.006000     0.00000    -0.007700
20151015     0.006600    -0.001700     0.015600     0.00000     0.006300
20151016    -0.004800    -0.003400     0.003600     0.00000     0.008200
20151019     0.001600    -0.007000     0.000000     0.00000     0.013500
20151020     0.000400     0.011700    -0.001500     0.00000    -0.010600
20151021    -0.008900    -0.001600    -0.007400     0.00000     0.004300
20151022    -0.007800     0.004500     0.015000     0.00000    -0.007500
20151023    -0.000300    -0.005500     0.010900     0.00000     0.010100
20151026    -0.002900    -0.007100    -0.002000     0.00000     0.017800
20151027    -0.008600    -0.008800    -0.004200     0.00000     0.017100
20151028     0.014100     0.006200     0.014300     0.00000    -0.007200
20151029    -0.008900     0.001100    -0.002000     0.00000    -0.004800
20151030     0.002200    -0.005400    -0.004100     0.00000    -0.010500
20151102     0.008400    -0.000400     0.012500     0.00000    -0.010000
20151103     0.004400     0.002000     0.003200     0.00000    -0.015200
20151104     0.003400    -0.003200    -0.002600     0.00000     0.007000
20151105     0.000300     0.004500    -0.000800     0.00000     0.010900
20151106     0.008200     0.002900     0.001400     0.00000     0.003300
20151109    -0.002000    -0.000500    -0.009500     0.00000     0.002700
20151110    -0.000100     0.002600     0.001300     0.00000     0.009300
20151111    -0.005200    -0.001800    -0.004300     0.00000     0.014100
20151112    -0.005000    -0.004500    -0.014500     0.00000     0.006800
20151113     0.003000     0.003800    -0.010600     0.00000    -0.005800
20151116    -0.005800     0.004600     0.013900     0.00000    -0.010400
20151117    -0.001200    -0.006600    -0.001100     0.00000     0.008700
20151118    -0.000100    -0.000800     0.016100     0.00000    -0.005500
20151119    -0.002600    -0.001000    -0.001300     0.00000     0.002300
20151120     0.004300    -0.004200     0.003500     0.00000     0.009200
20151123     0.006500    -0.003600    -0.000100     0.00000     0.000400
20151124     0.007000     0.002700     0.002100     0.00000    -0.013600
20151125     0.008600    -0.005700     0.000900     0.00000    -0.000500
20151127     0.002300    -0.003000     0.000900     0.00000     0.007800
20151130     0.001400     0.006800    -0.004700     0.00000    -0.006700
20151201    -0.006500     0.002500     0.009600     0.00000     0.004800
20151202     0.002500    -0.006900    -0.010100     0.00000     0.009800
20151203    -0.002200     0.004500    -0.015000     0.00000    -0.000800
20151204    -0.010400    -0.004900     0.018600     0.00000     0.019600
20151207    -0.008700    -0.006500    -0.008400     0.00000     0.006800
20151208     0.004900    -0.012300    -0.005900     0.00000     0.010700
20151209    -0.003300     0.004000    -0.008300     0.00000    -0.014400
20151210     0.001100    -0.002200     0.003000     0.00000    -0.005400
20151211    -0.002200    -0.000300    -0.020300     0.00000     0.004500
20151214    -0.010500    -0.001800     0.002900     0.00000     0.014600
20151215     0.000300     0.007800     0.011000     0.00000     0.000000
20151216     0.000100    -0.006400     0.014700     0.00000    -0.001900
20151217     0.003800    -0.003100    -0.014600     0.00000     0.007000
20151218     0.007600    -0.004000    -0.017000     0.00000    -0.007900
20151221    -0.001800    -0.000500     0.007400     0.00000    -0.000400
20151222    -0.000500     0.005200     0.008900     0.00000    -0.011000
20151223     0.001300     0.005700     0.013000     0.00000    -0.019100
20151224     0.003000    -0.000400    -0.001100     0.00000     0.000800
20151228    -0.004700    -0.003600    -0.002900     0.00000     0.014100
20151229     0.000900    -0.003100     0.010500     0.00000     0.002300
20151230    -0.001700    -0.001200    -0.007400     0.00000     0.004900
20151231    -0.002400     0.002300    -0.009200     0.00000    -0.009700
20160104    -0.008300     0.005300    -0.015900     0.00000    -0.019400
20160105    -0.002100     0.000000     0.001200     0.00000     0.006500
20160106    -0.001300     0.000100    -0.013500     0.00000     0.019200
20160107    -0.002800     0.001200    -0.024400     0.00000     0.008700
20160108    -0.004700    -0.000400    -0.011100     0.00000    -0.001100
20160111    -0.006500     0.003500    -0.000600     0.00000     0.016200
20160112    -0.003900    -0.007900     0.007100     0.00000     0.010300
20160113    -0.007100     0.008200    -0.026700     0.00000     0.001300
20160114    -0.000100    -0.004200     0.016500     0.00000    -0.006000
20160115     0.004200    -0.001800    -0.021400     0.00000     0.003700
20160119    -0.013400    -0.000400    -0.002000     0.00000     0.015700
20160120     0.018500    -0.012100    -0.009400     0.00000    -0.000200
20160121    -0.004800     0.000100     0.004500     0.00000    -0.026900
20160122     0.002100    -0.002200     0.020800     0.00000    -0.001700
20160125    -0.003700    -0.009600    -0.017100     0.00000     0.016100
20160126     0.003700     0.012300     0.015200     0.00000    -0.019500
20160127    -0.005600     0.017200    -0.011100     0.00000    -0.004900
20160128    -0.004700     0.012700     0.004900     0.00000     0.003700
20160129     0.004600     0.003900     0.025700     0.00000    -0.012000
20160201    -0.002000    -0.009600    -0.000400     0.00001     0.003700
20160202    -0.000200    -0.003400    -0.020000     0.00001     0.012500
20160203    -0.003200     0.004500     0.004600     0.00001    -0.024200
20160204     0.002000     0.003000     0.002700     0.00001    -0.021400
20160205    -0.010900     0.017800    -0.020600     0.00001    -0.008000
20160208    -0.000200     0.009500    -0.015100     0.00001     0.012000
20160209    -0.004800    -0.002800    -0.001000     0.00001     0.018600
20160210    -0.000500    -0.005800     0.000100     0.00001     0.007500
20160211     0.005100    -0.015000    -0.011700     0.00001     0.005400
20160212    -0.005300     0.011300     0.019800     0.00001    -0.012500
20160216     0.005500    -0.005700     0.017800     0.00001    -0.013800
20160217    -0.000500    -0.006500     0.017500     0.00001    -0.023600
20160218    -0.000100     0.002000    -0.005100     0.00001     0.001000
20160219     0.004300    -0.006300     0.000600     0.00001     0.014700
20160222    -0.002600     0.002300     0.014300     0.00001    -0.016300
20160223     0.004800    -0.005000    -0.012200     0.00001     0.015200
20160224     0.006800    -0.003000     0.005300     0.00001    -0.001800
20160225    -0.004300     0.002300     0.011000     0.00001     0.004600
20160226     0.008100     0.002600    -0.000100     0.00001    -0.020000
20160229     0.006600     0.002600    -0.006900     0.00001    -0.008000
20160301    -0.006400     0.002800     0.023400     0.00001    -0.001700
20160302     0.005100     0.007200     0.005400     0.00001    -0.026200
20160303     0.004300     0.006400     0.005100     0.00001    -0.020300
20160304     0.002700     0.003000     0.003700     0.00001    -0.010500
20160307     0.012100     0.005200     0.002100     0.00001    -0.023800
20160308    -0.011400    -0.004700    -0.012700     0.00001     0.036200
20160309     0.000400     0.003700     0.005000     0.00001    -0.001000
20160310    -0.008200     0.006400    -0.001100     0.00001     0.005800
20160311     0.002800     0.001700     0.016900     0.00001    -0.019400
20160314    -0.000700    -0.008800    -0.001200     0.00001    -0.000800
20160315    -0.014300     0.006700    -0.003600     0.00001     0.022200
20160316     0.001000    -0.000500     0.006300     0.00001    -0.011700
20160317     0.008400     0.005700     0.007200     0.00001    -0.009000
20160318     0.003400    -0.001700     0.005400     0.00001    -0.008200
20160321    -0.002100    -0.003100     0.001000     0.00001    -0.001800
20160322    -0.000100    -0.004500    -0.000500     0.00001    -0.000800
20160323    -0.011700    -0.000800    -0.008600     0.00001     0.031700
20160324     0.004600    -0.000600     0.000000     0.00001    -0.005600
20160328    -0.000200     0.001400     0.000400     0.00001     0.008000
20160329     0.017600    -0.011900     0.010700     0.00001    -0.001700
20160330    -0.002900     0.001400     0.004100     0.00001     0.000600
20160331     0.004400    -0.004800    -0.001100     0.00001    -0.011000
20160401    -0.002600    -0.006100     0.006400     0.00000     0.011100
20160404    -0.002500    -0.007700    -0.004100     0.00000     0.005100
20160405    -0.000700    -0.003600    -0.009400     0.00000     0.001800
20160406     0.001700    -0.008200     0.011400     0.00000    -0.014700
20160407    -0.000500    -0.003400    -0.012300     0.00000     0.002900
20160408     0.000200     0.006700     0.002900     0.00000    -0.006600
20160411    -0.001000     0.009400    -0.002800     0.00000     0.000700
20160412    -0.000600     0.008400     0.009900     0.00000    -0.013800
20160413     0.008500     0.003500     0.012300     0.00000    -0.013400
20160414    -0.002700     0.001900     0.000300     0.00000    -0.001400
20160415     0.003200    -0.003200    -0.000400     0.00000     0.004400
20160418     0.001000    -0.001900     0.006500     0.00000    -0.003400
20160419    -0.003600     0.014800     0.002900     0.00000    -0.006200
20160420    -0.000900     0.005200     0.001500     0.00000    -0.010500
20160421     0.001000    -0.005900    -0.004700     0.00000    -0.010600
20160422     0.008100     0.004900     0.001200     0.00000    -0.012500
20160425    -0.005700    -0.001900    -0.002400     0.00000     0.015500
20160426     0.006600     0.007700     0.002900     0.00000    -0.008500
20160427     0.000900     0.007000     0.002100     0.00000    -0.006400
20160428    -0.001500     0.000600    -0.009600     0.00000     0.007500
20160429    -0.001500     0.004200    -0.005000     0.00000     0.006700
20160502    -0.000100    -0.003700     0.007800     0.00001     0.009500
20160503    -0.006500    -0.004800    -0.010500     0.00001     0.015900
20160504    -0.001600     0.000700    -0.006600     0.00001     0.013100
20160505    -0.004900     0.000800    -0.000800     0.00001     0.002700
20160506     0.000400     0.002500     0.003800     0.00001     0.003300
20160509     0.003700    -0.014900     0.000400     0.00001     0.009200
20160510    -0.004000     0.004800     0.012600     0.00001    -0.006500
20160511    -0.003600     0.008000    -0.008900     0.00001     0.004200
20160512    -0.006000     0.001300    -0.001100     0.00001     0.013000
20160513     0.003800    -0.006700    -0.008200     0.00001     0.000600
20160516     0.002700    -0.002600     0.009900     0.00001    -0.007600
20160517    -0.007800     0.006100    -0.009500     0.00001    -0.015700
20160518     0.001000     0.008400     0.001000     0.00001     0.003100
20160519    -0.003200    -0.002700    -0.003300     0.00001     0.003100
20160520     0.009000    -0.003000     0.007500     0.00001    -0.012100
20160523     0.002600    -0.003200    -0.001900     0.00001    -0.002400
20160524     0.006800    -0.003300     0.014300     0.00001     0.000700
20160525    -0.002100     0.005700     0.007200     0.00001    -0.015500
20160526    -0.000900    -0.005100    -0.000400     0.00001     0.004600
20160527     0.003300    -0.002200     0.004900     0.00001    -0.002300
20160531     0.005100    -0.003700    -0.000100     0.00001    -0.006300
20160601     0.006400    -0.002200     0.002000     0.00001    -0.001200
20160602     0.003200    -0.005900     0.003500     0.00001    -0.006400
20160603    -0.001400    -0.000900    -0.003800     0.00001     0.006300
20160606     0.006700     0.003200     0.006000     0.00001    -0.013600
20160607     0.002000     0.001000     0.001200     0.00001    -0.000100
20160608     0.004400    -0.001100     0.003700     0.00001     0.005500
20160609    -0.004100    -0.002000    -0.002700     0.00001     0.011800
20160610    -0.003500    -0.001800    -0.010500     0.00001     0.015600
20160613    -0.003600     0.001000    -0.008300     0.00001     0.002500
20160614     0.002700    -0.006900    -0.001900     0.00001     0.005800
20160615     0.002500    -0.000700    -0.001100     0.00001    -0.005100
20160616    -0.003500    -0.004000     0.002400     0.00001     0.004800
20160617    -0.001000     0.009300    -0.003000     0.00001    -0.009500
20160620     0.006100    -0.000200     0.007100     0.00001    -0.003200
20160621    -0.006300     0.004900     0.002100     0.00001     0.005600
20160622    -0.003200     0.000800    -0.002000     0.00001     0.001200
20160623     0.004900     0.004300     0.014500     0.00001    -0.010800
20160624     0.001400    -0.011300    -0.037000     0.00001     0.019900
20160627    -0.009400    -0.006700    -0.020700     0.00001     0.028300
20160628    -0.003900     0.001300     0.017600     0.00001    -0.015200
20160629     0.002700    -0.000900     0.018000     0.00001    -0.007000
20160630     0.003500     0.004500     0.014200     0.00001     0.007000
20160701     0.005600    -0.004000     0.002400     0.00001    -0.010100
20160705    -0.006200    -0.013800    -0.008500     0.00001     0.018900
20160706     0.001900    -0.001200     0.006200     0.00001    -0.004400
20160707     0.003500    -0.001800     0.000200     0.00001    -0.005500
20160708     0.008800     0.003700     0.016000     0.00001    -0.006100
20160711     0.006100     0.002700     0.004300     0.00001    -0.001500
20160712     0.006200     0.010000     0.007500     0.00001    -0.015200
20160713    -0.005200     0.005000    -0.000500     0.00001     0.008400
20160714    -0.004200     0.004700     0.005100     0.00001    -0.006200
20160715     0.003100     0.000200    -0.000500     0.00001    -0.001100
20160718    -0.000100    -0.001100     0.002500     0.00001    -0.006900
20160719    -0.006200     0.000600    -0.002200     0.00001     0.006500
20160720     0.004700    -0.009100     0.004800     0.00001    -0.008100
20160721    -0.000600    -0.000200    -0.003800     0.00001    -0.003400
20160722     0.002400    -0.000900     0.004800     0.00001     0.003200
20160725    -0.000200    -0.002500    -0.002700     0.00001    -0.000900
20160726     0.005900     0.005700     0.001300     0.00001    -0.002500
20160727     0.006400    -0.004100    -0.001400     0.00001    -0.009100
20160728    -0.003800    -0.003000     0.001800     0.00001     0.002300
20160729    -0.000100     0.000300     0.001700     0.00001     0.001500
20160801     0.001800    -0.008800    -0.001600     0.00001    -0.000700
20160802    -0.006000     0.001600    -0.007000     0.00001     0.004500
20160803     0.004700     0.007900     0.004500     0.00001    -0.016500
20160804     0.000800    -0.003100     0.000500     0.00001     0.005700
20160805     0.004100     0.009100     0.009300     0.00001    -0.012700
20160808    -0.000100     0.005400    -0.000600     0.00001    -0.004500
20160809    -0.000300    -0.003100     0.000500     0.00001     0.004400
20160810    -0.004500    -0.001400    -0.002900     0.00001     0.008400
20160811     0.001400     0.000300     0.005400     0.00001    -0.007100
20160812     0.000600    -0.002000    -0.000600     0.00001    -0.002400
20160815     0.007500     0.004000     0.003900     0.00001    -0.010700
20160816    -0.002800     0.006000    -0.005700     0.00001    -0.003500
20160817    -0.005900     0.002200     0.001200     0.00001     0.004000
20160818     0.004500     0.003600     0.003200     0.00001     0.000400
20160819     0.001000    -0.001300    -0.001100     0.00001    -0.002300
20160822     0.002700    -0.003900    -0.000200     0.00001     0.001700
20160823     0.005500    -0.000300     0.002700     0.00001    -0.004000
20160824    -0.005000     0.004200    -0.005600     0.00001     0.004700
20160825     0.002000     0.004700    -0.000800     0.00001     0.004400
20160826     0.001400    -0.001300    -0.001500     0.00001    -0.004700
20160829    -0.000700     0.003600     0.005300     0.00001    -0.000800
20160830     0.000900     0.003000    -0.001400     0.00001    -0.004300
20160831    -0.003900     0.001300    -0.002400     0.00001     0.002500
20160901     0.001400    -0.005000     0.000300     0.00001     0.006200
20160902     0.003700     0.003500     0.005300     0.00001     0.000500
20160906     0.000700    -0.005500     0.002600     0.00001    -0.001500
20160907     0.006200     0.000200     0.000900     0.00001    -0.006300
