 DATE      hour minute second       PRICE      SIZE
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.4900       172
20100107    12 00 18    59.4900       100
20100107    12 00 18    59.5100       200
20100107    12 00 18    59.5100       100
20100107    12 00 18    59.5100       200
20100107    12 00 18    59.5100       100
20100107    12 00 18    59.5100       100
20100107    12 00 18    59.5100       200
20100107    12 00 18    59.5200       300
20100107    12 00 18    59.5200       300
20100107    12 00 18    59.5200       100
20100107    12 00 18    59.5200       100
20100107    12 00 18    59.5200       300
20100107    12 00 19    59.5199       100
20100107    12 00 20    59.5200       100
20100107    12 00 20    59.5200       200
20100107    12 00 20    59.5200       100
20100107    12 00 20    59.5200       100
20100107    12 00 20    59.5200       400
20100107    12 00 22    59.5200       100
20100107    12 00 25    59.5125       350
20100107    12 00 25    59.5100       100
20100107    12 00 26    59.5100       100
20100107    12 00 28    59.5100       100
20100107    12 00 29    59.5199       120
20100107    12 00 29    59.5200       120
20100107    12 00 29    59.5150       300
20100107    12 00 29    59.5150       100
20100107    12 00 29    59.5200       100
20100107    12 00 29    59.5200       100
20100107    12 00 29    59.5199       100
20100107    12 00 29    59.5150       100
20100107    12 00 33    59.5299       300
20100107    12 00 34    59.5300       100
20100107    12 00 34    59.5300       100
20100107    12 00 35    59.5398       200
20100107    12 00 35    59.5400       300
20100107    12 00 36    59.5400       200
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 36    59.5400       100
20100107    12 00 37    59.5400       100
20100107    12 00 37    59.5400       100
20100107    12 00 37    59.5400       200
20100107    12 00 37    59.5400       100
20100107    12 00 38    59.5400       100
20100107    12 00 39    59.5500       200
20100107    12 00 39    59.5500       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5300       100
20100107    12 00 39    59.5300       100
20100107    12 00 39    59.5400       100
20100107    12 00 39    59.5400       100
20100107    12 00 40    59.5400       100
20100107    12 00 41    59.5400       100
20100107    12 00 43    59.5400       100
20100107    12 00 45    59.5500       200
20100107    12 00 45    59.5450       100
20100107    12 00 50    59.5500       300
20100107    12 00 50    59.5500       200
20100107    12 00 50    59.5450       400
20100107    12 00 52    59.5500       200
20100107    12 00 53    59.5500       100
20100107    12 00 53    59.5500       100
20100107    12 00 53    59.5500       100
20100107    12 00 55    59.5500       100
20100107    12 00 55    59.5500       100
20100107    12 00 55    59.5500       500
20100107    12 00 55    59.5500       200
20100107    12 00 56    59.5500       100
20100107    12 00 59    59.5600       300
20100107    12 01 00    59.5600       100
20100107    12 01 05    59.5600       300
20100107    12 01 05    59.5600       100
20100107    12 01 05    59.5600       100
20100107    12 01 06    59.5700       500
20100107    12 01 07    59.5700       100
20100107    12 01 07    59.5700       100
20100107    12 01 12    59.5650       100
20100107    12 01 13    59.5613       200
20100107    12 01 13    59.5600       100
20100107    12 01 14    59.5600       100
20100107    12 01 14    59.5700       100
20100107    12 01 14    59.5650       200
20100107    12 01 16    59.5700       100
20100107    12 01 16    59.5800       100
20100107    12 01 19    59.5700       100
20100107    12 01 19    59.5700       100
20100107    12 01 19    59.5700       100
20100107    12 01 19    59.5700       100
20100107    12 01 19    59.5700       400
20100107    12 01 19    59.5600       100
20100107    12 01 19    59.5600       100
20100107    12 01 19    59.5600       100
20100107    12 01 19    59.5600       250
20100107    12 01 19    59.5600       200
20100107    12 01 19    59.5621       500
20100107    12 01 21    59.5610       175
20100107    12 01 23    59.5700       100
20100107    12 01 27    59.5700       400
20100107    12 01 29    59.5750       400
20100107    12 01 29    59.5750       100
20100107    12 01 30    59.5600       100
20100107    12 01 30    59.5600       300
20100107    12 01 32    59.5620       113
20100107    12 01 32    59.5600       100
20100107    12 01 32    59.5600       100
20100107    12 01 32    59.5600       100
20100107    12 01 32    59.5600       100
20100107    12 01 32    59.5610       100
20100107    12 01 32    59.5610       300
20100107    12 01 33    59.5600       100
20100107    12 01 33    59.5600       100
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5700       300
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5800       100
20100107    12 01 33    59.5800       100
20100107    12 01 33    59.5700       165
20100107    12 01 33    59.5700       200
20100107    12 01 33    59.5700       100
20100107    12 01 33    59.5700       100
20100107    12 01 34    59.5800       200
20100107    12 01 34    59.5800       100
20100107    12 01 34    59.5800       100
20100107    12 01 34    59.5900       100
20100107    12 01 35    59.5650       100
20100107    12 01 36    59.5900       100
20100107    12 01 37    59.5850       200
20100107    12 01 39    59.5900       100
20100107    12 01 39    59.5900       200
20100107    12 01 39    59.5900       100
20100107    12 01 39    59.5900       100
20100107    12 01 39    59.5900       100
20100107    12 01 39    59.5900       100
20100107    12 01 39    59.5900       200
20100107    12 01 39    59.5900       100
20100107    12 01 46    59.5900       100
20100107    12 01 48    59.5900       100
20100107    12 01 51    59.5901       200
20100107    12 01 56    59.6000       200
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6000       200
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6100       100
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6100       100
20100107    12 01 56    59.6100       100
20100107    12 01 56    59.6100       200
20100107    12 01 56    59.6000       100
20100107    12 01 56    59.6100       100
20100107    12 01 56    59.6100       700
20100107    12 01 57    59.6100       100
20100107    12 01 57    59.6100       100
20100107    12 01 57    59.6100       100
20100107    12 01 57    59.6200       100
20100107    12 01 57    59.6200       100
20100107    12 01 57    59.6300       100
20100107    12 01 57    59.6300       200
20100107    12 01 57    59.6300       200
20100107    12 02 01    59.6250       100
20100107    12 02 01    59.6200       100
20100107    12 02 03    59.6300       100
20100107    12 02 04    59.6200       100
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6100       400
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6100       200
20100107    12 02 05    59.6100       100
20100107    12 02 05    59.6000       100
20100107    12 02 05    59.6000       100
20100107    12 02 06    59.6100       300
20100107    12 02 06    59.6000       100
20100107    12 02 06    59.6000       300
20100107    12 02 06    59.6000       100
20100107    12 02 06    59.5900       200
20100107    12 02 06    59.5900       100
20100107    12 02 06    59.5900       100
20100107    12 02 06    59.6000       100
20100107    12 02 06    59.5900       200
20100107    12 02 06    59.5900       100
20100107    12 02 06    59.5900       100
20100107    12 02 06    59.5900       200
20100107    12 02 06    59.5900       200
20100107    12 02 06    59.6000       100
20100107    12 02 06    59.6000       100
20100107    12 02 07    59.5900       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       200
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       300
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       200
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       100
20100107    12 02 07    59.5800       200
20100107    12 02 07    59.5800       100
